index,fit,number of turbines,temparature=0.004,final tempareture=0,alpha=0.95,n=2000.0
0,0.0012914414887302446,171,5.1824957097326534e-05,True
1,0.0012871120974225886,172,5.1824957097326534e-05,True
2,0.001291574291706806,171,5.1824957097326534e-05,True
3,0.001295937905499328,170,5.1824957097326534e-05,True
4,0.0012921893786611654,171,5.1824957097326534e-05,True
5,0.0012884251952571142,172,5.1824957097326534e-05,True
6,0.0012919264253494517,171,5.1824957097326534e-05,True
7,0.001291838020455168,171,5.1824957097326534e-05,True
8,0.0012921286871743257,171,5.1824957097326534e-05,True
9,0.0012877012694783964,172,5.1824957097326534e-05,True
10,0.0012844959167976327,173,5.1824957097326534e-05,True
11,0.0012886861225001305,172,5.1824957097326534e-05,True
12,0.0012844559452285893,173,5.1824957097326534e-05,True
13,0.0012877257078556,172,5.1824957097326534e-05,True
14,0.0012878981785086224,172,5.1824957097326534e-05,True
15,0.0012915493382724085,171,5.1824957097326534e-05,True
16,0.00129505802708483,170,5.1824957097326534e-05,True
17,0.0012989789617532674,169,5.1824957097326534e-05,True
18,0.0013034058110050093,168,5.1824957097326534e-05,True
19,0.0013072238059158715,167,5.1824957097326534e-05,True
20,0.0013112946730492385,166,5.1824957097326534e-05,True
21,0.0013154536152863534,165,5.1824957097326534e-05,True
22,0.0013198129433451178,164,5.1824957097326534e-05,True
23,0.0013236346050739278,163,4.923370924246021e-05,True
24,0.001318577321357662,164,4.923370924246021e-05,True
25,0.0013189067662379077,164,4.923370924246021e-05,True
26,0.001314587599747002,165,4.923370924246021e-05,True
27,0.001318965107486355,164,4.923370924246021e-05,True
28,0.0013235229190660513,163,4.923370924246021e-05,True
29,0.0013280691359838675,162,4.923370924246021e-05,True
30,0.0013331827301372176,161,4.923370924246021e-05,True
31,0.0013331056274009548,161,4.923370924246021e-05,True
32,0.001329318898370953,162,4.923370924246021e-05,True
33,0.0013300917615386514,162,4.6772023780337195e-05,True
34,0.0013256259009308269,163,4.6772023780337195e-05,True
35,0.0013295575200816575,162,4.6772023780337195e-05,True
36,0.0013340542983117896,161,4.6772023780337195e-05,True
37,0.0013387409362408842,160,4.6772023780337195e-05,True
38,0.001338588063375004,160,4.6772023780337195e-05,True
39,0.001338033558785383,160,4.6772023780337195e-05,True
40,0.0013373394420423245,160,4.6772023780337195e-05,True
41,0.0013414402911010107,159,4.6772023780337195e-05,True
42,0.0013374693282826636,160,4.6772023780337195e-05,True
43,0.0013418663964475505,159,4.4433422591320335e-05,True
44,0.0013459424249706955,158,4.4433422591320335e-05,True
45,0.0013416133090459119,159,4.4433422591320335e-05,True
46,0.0013366025396133745,160,4.4433422591320335e-05,True
47,0.0013404889114879703,159,4.4433422591320335e-05,True
48,0.001345478903825473,158,4.4433422591320335e-05,True
49,0.0013405157927653235,159,4.4433422591320335e-05,True
50,0.0013366668125090338,160,4.4433422591320335e-05,True
51,0.0013404662904708824,159,4.4433422591320335e-05,True
